run_id,run_order,true_regime,d_decision_0,d_decision_1,d_decision_2,c_ambient_temp,c_context_cat_0,c_context_cat_1,f_strong_linear_0,f_strong_linear_1,f_strong_linear_2,f_moderate_linear_0,f_moderate_linear_1,f_nonlinear_0,f_nonlinear_1,f_proxy_0,f_proxy_1,f_proxy_2,f_noise_0,f_noise_1,f_noise_2,f_noise_3,f_noise_4,f_noise_5,f_noise_6,t_yield,t_quality
r0067,67,1,-0.3920998038747756,-0.7524923926993108,0.3424628266171852,10.04594002438001,C,C,-1.2503155389231464,0.8863939595679524,0.008505626723153567,-1.001291432756544,1.477393634170035,0.8399226051327979,-1.572528250002441,0.1745824921176437,-0.08866504542417598,0.35342974395849097,0.5711740662910472,2.158659010704834,0.6475741030616857,0.4216168299098296,-0.11902850660012523,,0.7641144055017897,-2.8853733907831094,1.8978509356325137
r0068,68,1,-0.9383643308641212,0.8551251020130153,-0.33272448334352367,12.524695848863974,B,C,0.5112218145475347,,0.7949322529156275,1.6835862095380225,,0.2369553887192461,-1.3819490313636327,,1.6901495598847085,1.2397642696617364,-0.9716187730129598,0.4698249232049664,-0.8315227726663764,-0.09401517408515554,-0.8898039893484101,0.08625383622500567,1.6875530394866385,-2.2281357083485123,-0.41575184698362355
r0069,69,1,-0.12656522153527527,-0.20484361235011872,0.7967330947230715,26.81931114906955,C,C,0.39126465993323495,1.2003062582593216,0.1803639430263982,-0.5309765045557148,0.46221248901062467,,,-1.207822022275937,-1.3791018752619275,-1.6253546650122666,0.739692508412923,0.7129974253450992,-1.7763676388462208,-0.6631737506367649,-0.4922470887653863,-1.1805943397534906,0.78212823909474,-1.231656068616284,-3.4080216158059136
r0070,70,1,-0.5708306543609416,-0.3981026164381205,0.5250642941413046,24.475924909858428,A,A,-1.786707511368078,0.2893591569571111,-0.6560549366409674,,-1.871218116060987,1.3638503249326897,-1.2490599706780527,-1.283936458641221,-1.5261412135590036,-0.960813416209001,0.819343097059747,-1.6081858112115415,1.0195109176646295,-0.6622448193245927,0.20085029727593015,-0.11580350997176611,-1.4682637598688473,-5.809611399242463,-4.763085979180677
r0071,71,1,-0.1829427125507277,-0.02283190929693335,-0.45893011817964857,16.402598833576047,C,C,-0.12268463749512722,-0.35569831557103465,1.2262929556489497,0.06798662605108885,1.8623175613948801,-0.23665882465190033,0.4102120156795513,-1.9201252265249908,-2.2460076364091384,-1.7594057878693563,2.60362629875041,,,-1.2103987277827886,,1.0585528161418154,-0.23236723937677117,3.6880191347613622,-3.1483344489887006
r0072,72,1,0.7068061465363322,0.32572842552716486,-0.271615964455892,12.487482719795516,C,B,0.9957013858999235,0.33584125693302364,1.579185502981632,-0.4121493784569676,0.602652446306499,-1.7807381075634705,-0.4657681648580778,0.12384645294453964,,0.8044504563441899,-0.3761041905595823,1.2378836879187305,1.0460522510478993,0.9788413412371997,0.4853032830631407,-1.30177973741351,0.2566343810815294,8.954609804932492,7.3561904267427565
r0073,73,1,-0.5321210282693185,0.9112465140939399,-0.3711200395914742,5.1773558107917435,C,A,1.0592237388963208,,0.4945566553228533,-1.8076968597749328,-0.18249984265026167,-0.8032400919517051,2.3746065500264315,,-0.8373350104495075,,-0.4580818016681276,,-0.46986524921957273,0.07861766953178756,0.5228437607490304,-0.20644575841053947,0.1775911169235922,6.468221253315653,1.3296989342792231
r0074,74,1,-0.883394516621868,-0.42710754623589,-0.6847767027500007,17.28252246033683,B,A,1.0258368428852387,0.38288573638504947,0.9736635113440901,-0.1715645102163482,0.5755465099998948,0.5511917287016942,-1.737714595137132,-0.5437966584568109,,-0.5367702829380443,0.7689658715737455,-1.913779734828926,-0.16677573400198623,-0.8628000195732701,,1.0247567337507726,0.539304552942874,2.694342874482612,3.697424382700233
r0075,75,1,-0.4372322159560069,0.8496168586240542,-0.7044332549156167,32.10207506123702,C,B,0.0389132069014598,-3.6484128252147836,1.241959996813811,-1.559383235305609,-1.4098194289478103,0.39550910636250813,0.20363317870980122,1.3256239746292815,,,0.8191041689121383,1.038289928983819,0.7497655536581233,0.8085477496020183,1.4235594722650329,-0.4182683903638093,,15.541805678648991,8.535584458110835
r0076,76,1,-0.41281248446663277,-0.9502810172274874,0.8722549267514881,22.174421357318238,B,A,-0.8450453279691511,-1.723463407405418,1.1300993164045137,0.9672992358427723,1.1825307417526572,-1.5670582502354382,-1.127953023505669,-0.7771280147388991,-0.6605953231143272,-0.7886093657944792,-0.535087153376712,,0.3914960373481072,-0.560448809794373,0.9958587243723608,,0.06494308755074261,7.58967967856538,6.012361067636723
r0077,77,1,0.3238330294537901,0.11039608465364936,-0.12419192560249348,17.202138569752552,A,A,-1.0836988273580606,0.45176860094098414,0.6140991771126236,1.516792657139248,-0.3239847754964302,,-0.4934013403826786,0.03151870940723367,0.45072974512564495,-0.035724202185716314,-0.40316267693004887,1.411316985876712,-0.3936374712970443,-1.4065006270122327,-0.9342390641479599,1.1634958143064738,,-2.8484526280279594,-0.6795552931844444
r0078,78,1,0.11406430468255668,0.2679502233621702,-0.23336035444518033,22.325401047501533,C,B,,0.47752933726679525,0.5983470470748828,-0.7969109892966902,-0.2040695150484347,-0.5817213492022466,0.14141947334054417,-0.16913496071668996,-0.5533611356169281,-1.128140559453845,0.5411308382180404,-0.08783567860369966,-1.6190718201181646,1.021222289219133,,-0.30620207897154783,0.8256709533036595,1.656557718461077,2.2354062772169683
r0079,79,1,0.567796418212827,-0.7882051924984934,0.45937141735475584,12.195208235027785,A,B,,,0.5196605733465026,0.30197074251927114,-0.49165561496548443,-0.365469594114225,-2.325371374874287,0.7476706396849384,,0.5417044729794966,-0.8275842407346614,0.20470668602052994,0.11387519414201226,-0.5370969895661131,,1.1044950252055679,-0.805718166612792,9.481129564969205,6.850865189757712
r0080,80,1,0.3286270806547751,-0.7193208058721747,0.10598613050579986,18.513383186511824,A,A,1.2873311116050654,-0.7121020418789388,,-0.7253915220079754,,-1.3759135886015514,,0.05369060306491058,0.5424172595024871,0.5859354852579801,-0.4105339880150149,,1.0790096392361133,,-0.4511753572394145,,-0.345156867242898,6.4379959108668645,4.940708155285383
r0081,81,1,-0.18722627711985895,-0.16177136136739234,0.8722799736769244,20.497387365078694,B,C,1.0999796503420836,1.370540988614132,0.7007231568595857,-0.6284847301367896,,-0.6283711081194786,1.9029074622741677,-0.3551302198054884,-0.5116459107646409,-0.8399002498263832,0.08959276736843465,-0.8974929708546623,-1.1975882890341571,0.04118002034917748,-1.1383267269609427,-0.34284465290983673,-2.7038176800733402,5.392416924839777,2.7001437206106997
r0082,82,1,0.6280407693320693,0.9324638242863634,0.5606029878187844,19.569496740894756,A,C,,,-1.355813971126554,,,-0.7286104852595274,-0.45343829836859284,-0.19691012600570262,-0.06889205947116041,,0.9959386848222581,-0.9928468078339396,,1.1425892227901149,,,-0.6214619675777742,-4.361376832543103,-2.815041601903174
r0083,83,1,-0.6660541601845922,0.19208510646874566,-0.041260871750919303,23.954030608450402,C,B,,,-0.7945994551250549,-0.03853826184341251,,,0.2598078568055095,0.7104640691557782,0.8009072789912961,1.0477561415352532,-0.6045986161795408,-0.19649842039810733,0.33154169513369264,0.020037290866311695,-0.474512933619039,,-0.524414892971043,-6.004369563304293,1.8724279992140684
r0084,84,1,-0.954575853732279,0.8660464432004225,-0.24728105303834758,21.72322613118026,B,C,-0.31910659701089783,,1.3035650678080875,1.7396480419310116,-0.008794689485571452,0.8091213109902438,1.0249216931253993,0.7500121045602592,0.5966223228815152,,-1.842384462030672,0.8271727996212221,,-1.1991171261452302,-0.6718477397612058,1.020882821002474,-1.019584508167443,6.29089496051602,1.7249503803203057
r0085,85,1,-0.8199042784487165,0.6087218312259415,0.9732630898486441,23.341630090539986,A,B,0.21723119481052466,0.4080361768812668,0.8402201626941975,-0.482232478702921,0.513199811077181,-0.145810458088816,-0.16395350002699655,-1.2092593862722854,-1.6201203358798217,,-1.916597467518211,-1.3308772526134907,0.8719754997190072,0.5438770041121802,-0.3157894861550056,-0.5483455378650185,0.1656121502326517,-1.4203604454684429,-2.0985269957990336
r0086,86,1,0.4447187011929006,-0.06523679688941697,0.43552047200728694,16.5581385888462,C,A,-0.2020832453894041,1.6168743984986076,1.4873982896858626,0.9993363324744892,-0.41884874392503835,-0.3920397958707315,-0.5809601885314832,0.2762554635870084,0.4991564677354676,0.90354025413936,-1.2594130667061334,-1.6680345998890966,,-0.48498972426172404,1.178450850318331,0.041206066781619685,-0.05594543204526823,0.7767507910834286,1.073765207128288
r0087,87,1,-0.07624553949722523,0.5695268985043749,0.9023893200076822,24.48907704205274,B,A,-0.5778941080776558,0.13102711619341956,-0.27167438368729224,0.09741341295778198,2.2297318414095484,0.1399243120391134,-2.2757364037217522,-0.5514557703589209,-1.3677966798528387,,-1.3131677181999373,0.8237209270437923,-1.616959400164946,1.8879239715294662,,-0.061515679604637406,-2.2592138775776114,-0.9372333106255792,-0.7483457710619849
r0088,88,1,-0.6774564419327964,-0.9643264320460245,-0.7630428455659173,28.144684738119956,A,C,0.2528848149698989,-1.0023439806908012,-1.1522488412767675,0.7957780097442332,-1.5679304164304986,-0.8165751074555749,0.6409907193949733,1.610152280470864,1.8028605745566153,,-0.15461075861990903,-0.6029783125670037,-0.5335195256828793,,2.4718090760554694,0.7041481416397848,,0.7221616489952621,0.9146486026696348
r0089,89,1,0.0020895502067270755,-0.7817120064685301,0.7010673583815652,15.149252401742938,C,C,,,-0.24043719707034283,-0.4471576573299467,1.2609373235629844,-1.146832082167441,-0.11316840972889723,1.0210400051535111,,,-1.188880153597605,-0.3922260129202831,0.8891273175270074,-2.235035497898666,0.17050818601964934,-1.0251791944441757,-0.9283241307890274,4.371183276007467,3.8391830890239342
r0090,90,1,-0.6953757945736632,0.6588572297654727,0.27414776798241514,15.561521721427201,B,C,,-0.03561073619009093,0.1020312972405742,-0.04955883755158271,,-0.9402212089257169,-1.0126838513881617,0.7669511176049346,0.4713834886220628,0.43872168834503655,-0.7027549598212041,-1.8568104019401659,-0.542003903525971,0.357364972155674,-0.29006577393725175,1.016977048237856,0.48568895919051513,-3.3651646494006178,-1.73038201918784
r0091,91,1,0.39264075015547206,0.5936341766503235,-0.7561566433297748,26.678921681601164,A,A,0.31145283430343956,-1.3647416522015654,0.07898871634000969,,,-0.6348131639714567,0.12659671027769356,0.20502217858508556,0.5313962697789285,0.26713272353120654,-0.7740858849820498,-0.6789793143519821,,1.9445977922602284,,0.4663287721704166,-1.2818512477286654,3.344072881281704,-1.334635750798753
r0092,92,1,-0.1076874488519386,-0.5347185160671326,0.17651599993844136,19.043280066524698,C,A,-0.4019925801292048,-0.25583207134082336,1.1336804787567016,-0.8360571148457872,2.2292736105559734,-1.163473799792271,-0.5836803568061814,-0.21745717855862962,0.634762518444197,-0.29551789346561563,-0.4405078608479934,,-1.8213503419246384,1.5759202885453896,0.25649197844354,-1.3169250736329463,0.03000653853094012,4.838056756729035,2.2291006948507905
r0093,93,1,-0.23795754780703504,0.061539181198106974,0.3721927302108976,27.019106960332785,B,A,0.24410438897835213,-0.7421920939974367,-0.36127042500344553,0.6620815345817527,0.9954902829453182,0.16205955906287475,-0.5284261311155256,,0.1657561202269815,0.8000186470774311,1.3225043315231224,,1.752647554550939,1.8309542887565653,0.43525395717106363,1.2082628254805003,-0.2831633288865059,5.074994642222043,1.0148906064507461
r0094,94,1,-0.39697582170424695,0.21203164140002184,-0.9753946282227943,17.78732144053908,C,A,0.2732040228521227,0.9243577571874341,0.35203447180292424,0.6502490055783642,0.9711390068229115,0.7297156737837084,0.6062911561087082,,-0.5922911437251941,,0.6619475894305167,-0.7712301662346388,0.8257136414253099,-1.0197601853814635,,2.2340930807977313,0.30310188495033036,0.9837616209917132,-3.347668883864007
r0095,95,1,0.2605651862377769,0.7354779075520224,-0.09136407631650689,27.27522788135356,C,A,-1.1394290010915746,0.03461187418525562,-0.9886271494346061,0.5935546949055667,0.028022187025876687,-1.5870983007982418,-1.3383824113238445,0.37855076083708783,0.05071734538753672,,0.016129415276003874,1.6573761202324966,0.7698959812747644,0.9121523959767788,,1.0018339695494078,0.12469727765134685,-7.708729742282741,-3.3450483591227065
r0096,96,1,-0.27637477889321915,0.20621431467745133,0.6507990223926423,20.65742908402726,B,B,-0.4812411238654122,-0.28279574914757005,0.450317278043813,1.5369656539176446,-0.21722615821867644,0.02512871121603335,1.0473152860737585,,0.6166884798046433,0.9977738343754256,-0.4610262805808381,-0.6845560241798007,0.9677253867794737,-0.7219945397367117,0.8590460581777356,1.4269847672264693,,5.0191262914221415,4.3572641962696546
r0097,97,1,-0.824700161367798,-0.17485686145263934,-0.40928194931182027,21.291144116613477,C,A,1.4377769399164624,,,1.4493448012363035,,-0.21993579526633558,-1.3976861631184037,,-0.8850815178067035,,-0.4332326566230212,,0.5767083615434017,0.2242893994169245,0.20775059761412384,,-1.5362723140442447,-0.92178960761968,0.03069473687372315
r0098,98,1,-0.7639881957589694,-0.2516319131856346,-0.08290383640289778,27.82359010834952,A,C,-1.1620795127342871,0.22312201840616613,-0.7498133382845175,,,0.3415086855368029,-0.6627014083552638,-0.5772137837408724,,-0.2741167557074105,,1.5373575518978022,-0.24432885517952907,-1.2729524287397325,-1.5710977425706176,-1.66150491973851,-1.4772079634610316,-5.736298740346755,-2.3500006961246838
r0099,99,1,0.9237953290990291,-0.14823582725298023,-0.11537174586421362,18.191147612779144,A,B,-2.116654448970531,0.6168141996897798,-0.2358293621748528,0.37305231843417824,,-0.012938768103588062,1.9229461940665773,-1.2153051164531004,,,0.5841690733522902,0.21146015236391716,-0.16376410412220166,-0.6444557648827163,0.7706987820947633,-1.8441204511675249,,-10.771201729171736,-10.445144387191547
r0100,100,2,0.8171613814152141,0.30386205115994835,-0.3961452171150168,15.294389520375208,B,A,-1.8618451532425115,-0.9997122286693814,-0.18417574651522164,,0.1813142178614196,-1.4535992799316308,1.1273547616424222,,-0.9639600358649483,-1.7794893570133807,-0.9076175061006004,-0.5520247290115766,-0.4275643645921248,-0.6762466973636153,1.2676235608039048,0.25508204386775846,-0.00827988392958697,-12.295064191713044,-9.934038697797634
r0101,101,2,0.3994142676214991,0.7349812635046498,0.8368837910311084,17.75717895985823,C,B,0.029109946576669203,-1.0415876326212719,-0.2701551293370962,0.023355316114555456,-0.9114436231372903,-1.2623892988571654,0.09760399249544019,-2.269939016838758,-1.812885815012918,-1.6733844658469625,0.03648075561423148,,2.634740754415,0.8985552801426162,-0.8571764037774298,-0.59197880772998,-0.608247947199117,0.9087547241311267,2.5730249242514027
r0102,102,2,-0.46826007708096085,-0.09220623584740051,0.5625880708630318,22.261669753215692,B,C,0.03091727803269891,1.10467921540253,1.7713412422676835,-0.5997494491188647,0.8244270623849798,0.029423575584972723,,0.8993748026584605,0.8741373884446262,0.06398651142861378,-2.031619568663027,1.3530735775420593,0.5559120312994426,0.8007191216696554,,-0.9145762783273513,0.6252119305794656,9.16138059982796,3.216101568775437
r0103,103,2,0.9383527546954478,-0.5043208740972838,-0.778823178007779,12.171204639097429,B,A,,-0.4123368722047306,-0.09844600230787963,1.620070309136051,0.9211507463947922,1.0287809197455093,-0.5292723066998932,1.0283480475672642,,,0.21171378417059702,1.4662028196256818,-0.46380044135143456,,-1.7253542620077036,-0.06274668396867535,-0.2792209192116837,-1.8983530256723435,2.081420091519977
r0104,104,2,0.5575018079315892,-0.5266752740048377,0.9940693156751461,23.187354513255606,C,A,1.2141898289285016,-1.416842092596874,-0.24389611017733773,0.3636981503429628,0.6546595284477861,-2.214187371043003,0.0732753145856964,1.4869521015586835,1.6062309994983086,1.4761711048282837,0.762149241958686,-0.816793179270256,0.4654967741662798,-1.3504214180553855,,0.6155852878612882,-0.9650127247795103,7.0967022866234934,3.59980484345036
r0105,105,2,0.4337803783179912,0.4920285604868928,0.7584000486154905,17.306143411911282,C,A,-2.672834433102938,0.44381270938310463,-2.0974509576101417,-0.21802912810442213,0.7454989065249826,,0.03752323233959842,-1.7695094059526637,-1.7381071696736812,-1.3261822826649197,,-0.042433810079108215,-1.0108689178563175,-0.31163943394972,,-1.4527575467621472,-0.27809629298790933,-4.094753661837136,-3.5141158410099553
r0106,106,2,-0.10127699571242266,0.6331375268478208,-0.43218312427192207,25.73906330366782,C,C,0.3959338744308236,0.4633698060326869,-0.8942073519794773,1.193618571856377,-0.2709281301578081,1.1896220052876432,,1.117328653620173,1.3611976923463,0.45422133010188465,1.8165269961401054,,1.504506718589227,-0.746116482942726,-0.4664165060074345,,0.22585983631655238,9.229756860522691,4.073224697270358
r0107,107,2,-0.45551687630968196,-0.7894438402917501,0.6737931593218764,8.028698475497642,A,A,1.5614382018035733,-1.5307152572567064,-0.26307342445635284,,,-0.1530258762062131,-0.03083251408418433,1.2740658871773938,,0.9563541079335401,-0.8812384474360504,-0.9862401105165975,-0.6610690958071401,0.869675756694491,-1.1088029749380393,1.5098706831203152,0.3248847188245844,1.0419349616709346,3.0661561399983137
r0108,108,2,-0.8072180756930014,-0.8668822860896437,-0.7871609362572343,16.067171124479156,C,B,,0.2294817154636063,-0.6858526761766428,-2.0141025948652898,-0.8681934306407798,0.5502024960264408,-0.2143751097051141,-0.25896471646309527,-1.0155554065261025,-0.37858366549631384,0.21744041530326128,,0.5010854326224657,1.1781848528171845,,-1.0752883802213746,,-3.946404874101236,-2.156464183155884
r0109,109,2,0.8052047930876833,0.18886732751290358,0.9982094609484773,11.56765924382949,B,B,-0.3798065117898951,0.7355830924283736,1.381707593377797,0.7958386552197739,-1.635463248457858,-0.7030690808978022,-1.4419787356400129,-0.017626721721288013,-0.19926529307981578,,-0.035824746665955476,0.005322860451700487,1.0659776297431345,1.056385586030883,-0.5224124314310232,0.8697611871649563,-0.6689093400034194,2.990801802976904,0.7002687848500342
r0110,110,2,-0.08844742033277786,-0.7076535116146034,0.3313694722130738,15.868852668180237,B,C,-0.7528919172286209,0.37438645170626306,-0.16493777539621862,0.06046844811736806,,,-0.5165107421608328,-1.9737686047588274,-2.530043947513015,-2.1553552986518203,,1.1402094789367356,0.3847685442049928,-0.7552194194170205,-0.4708216577755361,,-0.07347866159040038,-3.3298788193669773,-5.77317669984958
r0111,111,2,-0.5952732704095394,0.6493283809126826,0.30025003111759396,21.238329505544716,B,A,-0.8943460460775288,,1.2884442493182524,,,-1.6209135183081516,0.9146240539868465,0.4877871272526568,,0.29213455219647066,,1.207425028311201,0.09446999181963821,-2.739533122289479,0.7393260256749032,0.5457937598499527,,4.163590040663657,2.8840795832934916
r0112,112,2,-0.388086751698695,-0.37933065215185113,-0.8191185460317345,19.103866872751226,A,C,-0.32626200502304,-1.404269098090749,0.061704634050368024,,,-2.344343308418874,,,-1.1001012966507175,-0.23332896182503948,0.10710503000947168,-0.32920939835900803,0.010802084856015158,-1.7669618981300543,-1.1617333589343466,1.0973275072028672,-0.023422959200815323,-8.767622492215853,-7.872808573627824
r0113,113,2,0.15843913788379194,-0.7122561340577147,0.7940667977932505,18.733112155259924,A,C,1.4274852836845047,0.3310401549961956,0.037227836421576635,-0.023233710850366202,-2.95561882434507,0.9427658012252752,-0.18955551153927852,0.4986014832610357,,0.44999268212223187,0.8479587434636998,-0.21395314386081168,-0.056441096887107134,,-0.9053652126818322,0.7412817669850216,-0.5006181459886532,7.780973573013589,4.945083888659986
r0114,114,2,-0.6464544341215366,0.8419409449749005,-0.9420009935910612,19.204075643099696,B,B,1.8373866754875203,,-0.08879644771250095,2.003509410401342,-1.247317469694169,,-0.819753928770844,,-0.9579250884687261,-1.2463533404298848,,,-0.5766984889275022,-0.4012549393198239,0.15407999214886864,0.9091596022138765,-1.5492571763442435,-3.6871932005470542,1.8481702956113926
r0115,115,2,0.713228568184751,-0.6689365545294437,-0.5183438839177059,21.016941203099716,C,A,-0.3359392250401477,-0.4827901587246448,0.0037962516214591325,0.8241996197958629,1.1208406514031668,-0.4555278450034305,0.11135042939811132,0.6312360772451097,0.7075530867006692,,-0.0022502445041573905,-0.5851884489270115,-0.44948342976970423,,0.9694097907482053,-1.1515935334079561,-0.5108345590530156,-3.7727881696096652,1.3568042421967874
r0116,116,2,0.5170390596704202,-0.4305598353241289,-0.71395624966673,14.957319790284462,C,C,1.9050602140644701,0.8705556094197265,1.7187950030498593,0.1697065451428121,-0.664626000063131,-1.3864422532701932,-0.38863318106681816,1.3013045922630457,1.2423421838605901,,,0.5886401517374027,1.479590373650935,1.642660293436234,1.2381603014898497,1.1136597067412988,-1.073702412717801,7.140755958169621,6.031586428299827
r0117,117,2,0.4389259119018736,-0.6927732096158827,0.5535358813844371,23.534248204495253,A,A,0.035576476984624864,1.47927451067423,-2.3196107267512183,-0.43905391010493766,0.3605916776568414,-1.4099697030838758,1.477393664974669,-0.5851686141780672,,-0.8402013635853911,-0.7017669462667825,,-0.10853663268515668,1.2651599454883269,-0.665061720361623,-0.8526931146348199,-1.7266066811237784,6.645543436222676,2.3683772609138747
r0118,118,2,-0.13581392044979257,-0.7690198726692901,-0.6035915455742042,23.31332985192742,C,B,1.753691026701081,1.794370054600359,-2.001545744438679,-0.39457285186939384,-1.3906854299752562,-0.17383770009461635,0.5065831541902538,-0.5619891183898114,-1.4366660488097382,-1.7533509737130224,0.765955452726233,-0.9693985777386207,-0.7857962693827731,0.02444872191978665,0.9373769669196479,0.2595417655715384,-0.7956788416705864,5.36521908960091,-2.33181829061703
r0119,119,2,0.2546176814048864,-0.9577039673271199,0.8212764542617705,21.925189688280504,A,B,-0.09329864965349177,,-0.5431708310561139,-2.1291978892000176,1.4387054823592311,-0.7295771941356465,-1.3118031657772113,-2.385054837743179,-2.1449813928208945,-2.212598882451784,-0.7619915238269903,-0.9568367128796466,-0.5162975968615086,-0.2934030910639739,,0.2582461869972269,-1.0470917207664545,2.4557791569858844,-3.5727062558574074
r0120,120,2,0.16819593782547115,-0.8892091816714798,0.3125380786549803,22.782667213756316,C,A,0.1310578260461443,,0.014527881937568883,,-0.1440276600546764,0.37797099799469847,0.6712280116136986,-0.6801583094797534,-0.2145113921795093,-0.022892821076226505,,1.447058696031102,1.100370680697223,-0.13210121281312523,1.8262093469068,0.48512255886958094,0.5837865452929482,3.987412191135095,4.292878273697798
r0121,121,2,0.29969320310964,-0.6507170581282946,-0.9276745790106076,21.482090004043297,B,B,,0.35272016302634307,0.6901044247640123,0.8454831084818539,,0.4525384189795919,-0.774651856262063,-0.8798944668301409,-1.138487404415942,-0.8725340528161272,2.2106408773932396,-0.1564214791432986,0.6756066331644784,0.22716279838746606,-1.1337710254197284,0.33695667606019053,0.6010918374142937,-1.970716024321527,-3.1464641066919286
r0122,122,2,-0.8311113577202218,-0.8932361347456492,-0.9891403317425991,30.175366513655337,B,A,,0.7668228717842437,0.4730871980274752,-1.5756193271706151,,0.32084964632460716,-0.5769963713775336,-1.3528866423835235,-1.605111519202915,,-0.12208388797139179,,0.5603291782322569,1.600047281319608,,-0.8438099785247232,,7.081764521176151,0.5913586519119274
r0123,123,2,-0.16838519565878074,0.18228763222194244,-0.8966841659712022,19.56452914473745,C,A,,0.12117794929946196,-0.3842459128805702,-0.661416892306816,1.5164401005894037,0.2386007909284437,0.3138190201071218,,0.4572403811742231,,-2.1925434908074086,-0.5136362607149101,-0.25752119890979147,0.4224674242372267,-0.6564861068187239,-1.3498674122957162,-0.2602286305631211,6.733083297851281,3.4882594538697695
r0124,124,2,-0.916771652276215,0.3614290535990128,0.21185035529545537,18.464583908327118,B,A,-0.7072645299514636,0.13076418791154437,,-1.157464632233422,-0.3065656212870578,1.5777682049318862,-0.49174741973013475,-0.4192933839704244,-0.5145151315959878,0.0006383936882899399,,0.2912052011314934,0.5733624701729451,0.7260290330391413,2.0132464547946003,0.8723486799617686,-1.8582426621125354,0.827068892153668,-2.1605284534809246
r0125,125,2,-0.012018361510962139,-0.21273908633594352,0.6029636217188306,16.23236209821311,C,A,0.9689978702758579,0.823753131876182,1.030195403152731,-0.9653511948087635,-0.5932201848703592,-1.067593769044886,,-1.4126230733773713,,-0.8508988540232633,,2.3926767230182415,-0.643561124950648,1.1692701090701714,0.5913207288524843,0.18583457751891555,-0.4943399501826941,8.235228181499174,0.5883406630010821
r0126,126,2,-0.34027757533442937,-0.3640178060959012,-0.522894358745223,14.838686647110816,B,B,,-0.059282646025932216,0.18405783127156553,0.05348162682190022,,-0.05493486620291775,-0.7745100615133954,,-0.716432960216789,-0.3591102194472594,0.5530767870252449,-1.0573867446632792,-0.25961403134577454,-1.169676001024419,-1.016016529408222,1.1493768409578178,0.3989819007023456,-6.61518084872145,-3.9631109755640157
r0127,127,2,-0.7109516222679062,0.00905247404446019,0.6988176858461459,13.777641061994624,C,C,-0.48975018290120914,,0.9626575724868413,-2.0844021549884744,0.5098982484765356,1.1326898205195888,-0.6189465525913632,,1.0182467808577769,1.257784932865907,0.24891359867502955,-1.8978144998997766,0.9698044873917454,0.7548618924740429,-0.5222384795425068,-0.04473293418786798,,2.0419978626733886,0.3092445609222374
r0128,128,2,-0.7931940645548967,0.7500098844692171,-0.8855361196934792,15.556013433845408,B,A,0.9086013598921112,-0.4144730658358585,0.2726452634321288,,-0.10522413425087113,1.2645398093380364,-0.6563708935481088,0.9506218184682922,0.6301769508382365,0.5917621679895841,1.008668355954839,1.2865901312872332,0.8742776789190644,-0.29456875466161137,,-1.4051643606769604,-0.7130470816913138,2.3885967465636453,0.31519815747925517
r0129,129,2,0.1752891443554241,0.702263253644412,0.6019277072833524,19.646598091739644,A,A,,0.6339103777337424,-0.5614830267828836,0.7538550699336822,-0.39524414500347166,-1.4217636493445729,-0.5656387483550389,0.7272054654434696,,-0.07075917674023878,,,-0.9819098459508032,-2.516095195772766,1.0526444176155614,0.9661296810041061,1.0518548605275198,1.4439282133700067,-0.9704440071074985
r0130,130,2,-0.6588140629262278,-0.9130498759744161,0.8555908603445608,21.671475642488573,C,A,0.2785759145118061,,0.6978168390000047,-0.2511025880369125,1.4671812507090423,-0.3123554416558699,,0.7290403624363176,0.9433618799501139,0.2635496443051573,1.2177251874511363,,,-2.128169541985812,-0.07071559172446261,-0.370370609661107,-1.5156919215134717,9.445927528744786,6.386789210506183
r0131,131,2,0.8502402367535944,-0.6370031808069518,0.5442167982087611,20.25571029276081,B,B,0.013985221865292462,0.34020997686833787,0.11061312257867771,,-0.11420989177783689,1.3581210958672605,0.6287962936103031,-0.985979515689416,-1.249216273444914,,0.9194236766469855,-0.5859182104515849,0.10870215281340967,-1.0181176115186856,0.044658280963466405,0.3420034574210212,,5.862451181539067,1.3060622533920803
r0132,132,2,0.16212227940078994,-0.526510257791208,0.3962415679572744,16.172323612851436,B,A,,,0.001339846754486929,-0.9964186260023896,2.2995890930373193,0.5080791051990653,1.709943954012071,-0.11548782994163728,-0.10447675810757681,0.07739443983053776,1.5217004527369589,0.2681627809553161,1.7261323746695099,0.5312232285925814,,-0.6474594284795192,,9.996688689160223,4.673570509519434
r0133,133,2,-0.30626039093032587,-0.5012248483355763,0.6759604373107662,24.500922820099817,A,B,,-0.3748414628976096,1.4729535721895743,1.2329019341026966,0.09074256375217302,0.19526303147977275,,-0.39574166583957426,0.27861903254676246,,0.35879608390625434,,,0.11379956534029644,0.13179842701081995,1.6443017102336905,1.6711212285632473,5.924873526756924,4.303650888482699
r0134,134,2,0.1818309829628335,0.14246530348554542,-0.9196974009058672,23.69706336150474,A,A,-1.9369669327054153,,,-2.7779942807285725,1.7853183942247275,-0.21768469343465674,-1.0307170319323398,,-0.2865830335754706,-0.1070571379711136,,-0.1799400878833061,0.27833293957050426,0.184366707175664,-1.2935048593383758,-0.8765648241831969,0.4934319881836954,-6.680697901084113,-4.094264675506664
